id,member_id,loan_amnt,term,grade,sub_grade,numeric_grade,purpose,addr_state,earliest_cr_line_with_correct_year,issue_date_with wrong year,date,term_int
68525134,73414906,15000, 36 months,C,C3,42,debt_consolidation,TX,2/1/2012,1/15/2019,1/15/2012,36
68525175,73414947,14000, 60 months,B,B4,51,debt_consolidation,TX,2/1/2012,1/15/2019,1/15/2012,60
68525187,73414960,15000, 36 months,F,F2,13,debt_consolidation,MI,2/1/2012,1/15/2019,1/15/2012,36
68525222,73414995,35000, 36 months,A,A4,61,debt_consolidation,FL,2/1/2012,1/15/2019,1/15/2012,36
68525248,73415021,33600, 60 months,B,B4,51,debt_consolidation,LA,2/1/2012,1/15/2019,1/15/2012,60
68525258,73415032,35000, 60 months,D,D3,32,debt_consolidation,FL,2/1/2012,1/15/2019,1/15/2012,60
68525261,73415035,10200, 36 months,D,D5,30,debt_consolidation,AK,2/1/2012,1/15/2019,1/15/2012,36
68525273,73415048,25000, 36 months,E,E2,23,debt_consolidation,NC,2/1/2012,1/15/2019,1/15/2012,36
68525297,73415072,23000, 36 months,E,E3,22,debt_consolidation,VA,2/1/2012,1/15/2019,1/15/2012,36
68525311,73415086,4875, 36 months,A,A5,60,debt_consolidation,AL,2/1/2012,1/15/2019,1/15/2012,36
68525323,73415098,1000, 36 months,A,A5,60,debt_consolidation,WI,2/1/2012,1/15/2019,1/15/2012,36
68525342,73415118,35000, 60 months,D,D1,34,debt_consolidation,NY,2/1/2012,1/15/2019,1/15/2012,60
68525354,73415130,18525, 36 months,A,A4,61,debt_consolidation,AR,2/1/2012,1/15/2019,1/15/2012,36
68525364,73415140,24000, 60 months,A,A3,62,debt_consolidation,TX,2/1/2012,3/11/2019,3/11/2012,60
68525388,73415165,6000, 36 months,F,F2,13,debt_consolidation,NY,2/1/2012,5/13/2019,5/13/2012,36
68525394,73415171,2400, 36 months,C,C5,40,debt_consolidation,CA,2/1/2012,10/13/2019,10/13/2012,36
68525402,73415180,1400, 36 months,B,B5,50,debt_consolidation,IN,2/1/2012,4/13/2019,4/13/2012,36
68525408,73415186,14400, 36 months,B,B5,50,debt_consolidation,CA,2/1/2012,8/12/2019,8/12/2012,36
68525410,73415188,20000, 36 months,C,C1,44,debt_consolidation,TX,2/1/2012,1/14/2019,1/14/2012,36
68525420,73415198,14400, 60 months,B,B4,51,debt_consolidation,CA,2/1/2012,6/12/2019,6/12/2012,60
68525424,73415202,3500, 36 months,D,D1,34,debt_consolidation,DC,2/1/2012,6/12/2019,6/12/2012,36
68525431,73415209,17500, 60 months,D,D2,33,debt_consolidation,CA,2/1/2012,12/13/2019,12/13/2012,60
68525456,73415235,8875, 36 months,B,B3,52,debt_consolidation,MD,2/1/2012,4/12/2019,4/12/2012,36
68525479,73415258,24900, 60 months,C,C2,43,debt_consolidation,TX,2/1/2012,10/13/2019,10/13/2012,60
68525486,73415265,24000, 60 months,C,C2,43,debt_consolidation,AL,2/1/2012,3/13/2019,3/13/2012,60
68525518,73415299,20000, 60 months,C,C2,43,debt_consolidation,VA,2/1/2012,4/13/2019,4/13/2012,60
68525520,73415301,5000, 36 months,B,B4,51,debt_consolidation,TX,2/1/2012,7/13/2019,7/13/2012,36
68525523,73415304,15000, 36 months,B,B2,53,debt_consolidation,CA,2/1/2012,2/13/2019,2/13/2012,36
68525547,73415332,3000, 36 months,C,C4,41,debt_consolidation,AZ,2/1/2012,12/11/2019,12/11/2012,36
68525548,73415333,3225, 36 months,C,C2,43,debt_consolidation,CA,2/1/2012,9/10/2019,9/10/2012,36
68525549,73415334,19425, 36 months,D,D4,31,debt_consolidation,NC,2/1/2012,6/13/2019,6/13/2012,36
68525576,73415361,15000, 36 months,D,D2,33,debt_consolidation,FL,2/1/2012,4/13/2019,4/13/2012,36
68525624,73415412,28000, 60 months,C,C2,43,debt_consolidation,AZ,2/1/2012,11/13/2019,11/13/2012,60
68525630,73415419,11950, 36 months,B,B3,52,debt_consolidation,PA,2/1/2012,12/13/2019,12/13/2012,36
68525631,73415420,12000, 36 months,D,D1,34,debt_consolidation,NV,2/1/2012,8/13/2019,8/13/2012,36
68525638,73415427,14000, 60 months,G,G3,2,debt_consolidation,NJ,2/1/2012,6/13/2019,6/13/2012,60
68525699,73415488,15000, 36 months,B,B2,53,debt_consolidation,MO,2/1/2012,12/10/2019,12/10/2012,36
68525732,73415524,12000, 36 months,D,D1,34,debt_consolidation,KY,2/1/2012,6/13/2019,6/13/2012,36
68525836,73415630,16400, 36 months,D,D4,31,debt_consolidation,WY,2/1/2012,1/14/2019,1/14/2012,36
68525853,73415647,20000, 36 months,B,B3,52,debt_consolidation,LA,2/1/2012,10/11/2019,10/11/2012,36
68525863,73415657,5000, 36 months,A,A5,60,debt_consolidation,NH,2/1/2012,4/12/2019,4/12/2012,36
68525874,73415669,6800, 36 months,B,B2,53,debt_consolidation,AZ,2/1/2012,12/13/2019,12/13/2012,36
68525913,73415708,15000, 36 months,F,F3,12,debt_consolidation,FL,2/1/2012,11/8/2019,11/8/2012,36
68525921,73415717,35000, 36 months,B,B2,53,debt_consolidation,WA,2/1/2012,12/12/2019,12/12/2012,36
68525937,73415734,6000, 36 months,B,B4,51,debt_consolidation,TX,2/1/2012,9/12/2019,9/12/2012,36
68525943,73415740,20000, 36 months,B,B4,51,debt_consolidation,NY,2/1/2012,4/11/2019,4/11/2012,36
68525951,73415750,12475, 36 months,B,B1,54,debt_consolidation,NY,2/1/2012,5/12/2019,5/12/2012,36
68525964,73415764,26575, 36 months,E,E5,10,debt_consolidation,MD,2/1/2012,5/11/2019,5/11/2012,36
68525966,73415766,9000, 36 months,C,C5,40,debt_consolidation,CA,2/1/2012,3/13/2019,3/13/2012,36
68525971,73415771,22500, 60 months,A,A5,60,debt_consolidation,TX,2/1/2012,4/13/2019,4/13/2012,60
68526023,73415827,24000, 36 months,B,B3,52,debt_consolidation,MA,2/1/2012,5/13/2019,5/13/2012,36
68526025,73415830,12000, 36 months,D,D2,33,debt_consolidation,OH,2/1/2012,11/13/2019,11/13/2012,36
68526047,73415853,21500, 36 months,C,C3,42,debt_consolidation,OH,2/1/2012,5/10/2019,5/10/2012,36
68526081,73415888,19500, 36 months,D,D5,30,debt_consolidation,VA,2/1/2012,10/11/2019,10/11/2012,36
68526082,73415889,15000, 36 months,C,C2,43,debt_consolidation,NV,2/1/2012,12/13/2019,12/13/2012,36
68526100,73415909,9525, 36 months,B,B3,52,debt_consolidation,CA,2/1/2012,3/12/2019,3/12/2012,36
68526115,73415924,3600, 36 months,D,D2,33,debt_consolidation,NY,2/1/2012,9/12/2019,9/12/2012,36
68526117,73415926,15350, 36 months,C,C5,40,debt_consolidation,MA,2/1/2012,1/14/2019,1/14/2012,36
68526124,73415933,12000, 60 months,B,B1,54,debt_consolidation,CA,2/1/2012,11/12/2019,11/12/2012,60
68526156,73415968,12000, 60 months,B,B4,51,debt_consolidation,NY,2/1/2012,6/13/2019,6/13/2012,60
68526168,73415980,15000, 36 months,B,B5,50,debt_consolidation,CO,2/1/2012,11/13/2019,11/13/2012,36
68526208,73416020,9600, 36 months,C,C1,44,debt_consolidation,TX,2/1/2012,11/8/2019,11/8/2012,36
68526248,73416061,4000, 36 months,C,C2,43,educational,NY,2/1/2012,6/10/2019,6/10/2012,36
68526250,73416063,15000, 36 months,C,C5,40,home_improvement,GA,2/1/2012,9/13/2019,9/13/2012,36
68526276,73416089,1800, 36 months,D,D4,31,home_improvement,AL,2/1/2012,10/13/2019,10/13/2012,36
68526280,73416093,10000, 36 months,A,A3,62,home_improvement,TX,2/1/2012,3/11/2019,3/11/2012,36
68526301,73416115,5600, 36 months,C,C3,42,home_improvement,MD,2/1/2012,11/13/2019,11/13/2012,36
68526310,73416125,5500, 36 months,A,A5,60,home_improvement,CA,2/1/2012,4/13/2019,4/13/2012,36
68526395,73416212,35000, 60 months,C,C4,41,home_improvement,TX,2/1/2012,12/14/2019,12/14/2012,60
68526434,73416254,5600, 36 months,A,A3,62,home_improvement,TX,2/1/2012,11/14/2019,11/14/2012,36
68526473,73416296,3500, 36 months,A,A4,61,home_improvement,FL,2/1/2012,11/14/2019,11/14/2012,36
68526489,73416312,7500, 36 months,C,C4,41,home_improvement,AZ,2/1/2012,11/14/2019,11/14/2012,36
68526504,73416327,20000, 36 months,B,B3,52,home_improvement,NY,2/1/2012,8/14/2019,8/14/2012,36
68526511,73416334,11000, 36 months,B,B2,53,home_improvement,AK,2/1/2012,7/14/2019,7/14/2012,36
68526519,73416342,5500, 36 months,C,C3,42,home_improvement,TX,2/1/2012,6/14/2019,6/14/2012,36
68526576,73416401,20000, 60 months,E,E5,10,home_improvement,FL,2/1/2012,4/14/2019,4/14/2012,60
68526655,73416481,25000, 36 months,C,C5,40,home_improvement,CA,2/1/2012,4/14/2019,4/14/2012,36
68526678,73416506,15000, 60 months,G,G1,4,home_improvement,VA,2/1/2012,4/14/2019,4/14/2012,60
68526718,73416546,6000, 36 months,E,E4,21,home_improvement,MD,2/1/2012,3/14/2019,3/14/2012,36
68526740,73416568,10000, 60 months,A,A2,63,home_improvement,TX,2/1/2012,12/15/2019,12/15/2012,60
68526818,73416651,16000, 36 months,C,C4,41,home_improvement,FL,2/1/2012,11/15/2019,11/15/2012,36
68526838,73416672,8000, 36 months,D,D4,31,home_improvement,CA,2/1/2012,10/15/2019,10/15/2012,36
68526879,73416715,10000, 36 months,F,F1,14,home_improvement,NE,2/1/2012,10/15/2019,10/15/2012,36
68526883,73416719,15000, 36 months,B,B5,50,home_improvement,NV,2/1/2012,10/15/2019,10/15/2012,36
68526907,73416744,16000, 60 months,B,B3,52,home_improvement,PA,2/1/2012,10/15/2019,10/15/2012,60
68526942,73416781,27300, 36 months,D,D4,31,home_improvement,WI,2/1/2012,10/15/2019,10/15/2012,36
68527009,73416854,20000, 36 months,D,D3,32,home_improvement,NJ,2/1/2012,9/15/2019,9/15/2012,36
68533130,73422842,25000, 60 months,A,A5,60,home_improvement,CA,2/1/2012,9/15/2019,9/15/2012,60
68533142,73422854,20000, 36 months,A,A4,61,home_improvement,KS,2/1/2012,7/15/2019,7/15/2012,36
68533198,73422912,18000, 60 months,E,E3,22,home_improvement,NY,2/1/2012,7/15/2019,7/15/2012,60
68533256,73422972,5000, 36 months,C,C5,40,home_improvement,IL,2/1/2012,6/15/2019,6/15/2012,36
68533285,73423001,5000, 36 months,A,A4,61,home_improvement,NC,2/1/2012,5/15/2019,5/15/2012,36
68533294,73423010,18000, 60 months,A,A2,63,home_improvement,TX,2/1/2012,3/15/2019,3/15/2012,60
68533303,73423019,12500, 36 months,A,A4,61,home_improvement,NY,2/1/2012,2/15/2019,2/15/2012,36
68533331,73423048,25000, 36 months,D,D3,32,home_improvement,NJ,2/1/2012,1/15/2019,1/15/2012,36
68533334,73423051,6025, 36 months,F,F2,13,home_improvement,MA,2/1/2012,2/15/2019,2/15/2012,36
68533354,73423072,15000, 36 months,E,E2,23,home_improvement,DC,2/1/2012,1/15/2019,1/15/2012,36
68533378,73423097,21825, 60 months,C,C4,41,home_improvement,CA,2/1/2012,1/12/2019,1/12/2012,60
68533382,73423101,20000, 60 months,A,A2,63,home_improvement,TX,2/1/2012,7/12/2019,7/12/2012,60
68533395,73423114,25000, 36 months,B,B3,52,home_improvement,NY,2/1/2012,10/12/2019,10/12/2012,36
68533404,73423123,35000, 60 months,B,B5,50,home_improvement,FL,2/1/2012,2/12/2019,2/12/2012,60
68533424,73423144,30000, 60 months,A,A1,64,home_improvement,NY,2/1/2012,6/13/2019,6/13/2012,60
68533430,73423151,28000, 60 months,C,C3,42,home_improvement,KS,2/1/2012,12/12/2019,12/12/2012,60
68533448,73423170,12000, 60 months,D,D5,30,house,CA,2/1/2012,4/9/2019,4/9/2012,60
68533472,73423194,15000, 36 months,D,D3,32,house,IL,2/1/2012,7/13/2019,7/13/2012,36
68533479,73423202,14400, 60 months,D,D2,33,house,VA,2/1/2012,7/14/2019,7/14/2012,60
68533490,73423215,24000, 36 months,E,E3,22,house,FL,2/1/2012,1/14/2019,1/14/2012,36
68533500,73423225,10000, 36 months,B,B2,53,major_purchase,WA,2/1/2012,7/13/2019,7/13/2012,36
68533530,73423256,11900, 60 months,A,A3,62,major_purchase,NJ,2/1/2012,9/9/2019,9/9/2012,60
68533531,73423257,16275, 60 months,A,A4,61,major_purchase,CA,2/1/2012,2/12/2019,2/12/2012,60
68533539,73423265,35000, 36 months,A,A3,62,major_purchase,WY,2/1/2012,6/9/2019,6/9/2012,36
68533560,73423288,5200, 36 months,A,A2,63,major_purchase,AL,2/1/2012,10/9/2019,10/9/2012,36
68533577,73423307,35000, 60 months,C,C3,42,major_purchase,MD,2/1/2012,12/10/2019,12/10/2012,60
68533595,73423325,12000, 36 months,D,D5,30,major_purchase,IL,2/1/2012,1/11/2019,1/11/2012,36
68533623,73423354,3200, 36 months,A,A1,64,major_purchase,FL,2/1/2012,7/13/2019,7/13/2012,36
68533688,73423422,12000, 36 months,C,C1,44,major_purchase,TX,2/1/2012,4/13/2019,4/13/2012,36
68533729,73423464,4200, 36 months,F,F1,14,major_purchase,AZ,2/1/2012,12/12/2019,12/12/2012,36
68533757,73423493,1200, 36 months,C,C1,44,major_purchase,NJ,2/1/2012,9/12/2019,9/12/2012,36
68533760,73423496,21000, 60 months,F,F3,12,major_purchase,NJ,2/1/2012,8/14/2019,8/14/2012,60
68533795,73423532,19725, 60 months,B,B1,54,major_purchase,IN,2/1/2012,7/14/2019,7/14/2012,60
68533817,73423555,24000, 36 months,B,B5,50,major_purchase,NV,2/1/2012,7/14/2019,7/14/2012,36
68533824,73423562,28000, 36 months,A,A4,61,major_purchase,OR,2/1/2012,5/14/2019,5/14/2012,36
68533843,73423581,15000, 36 months,A,A5,60,major_purchase,OR,2/1/2012,4/14/2019,4/14/2012,36
68533886,73423626,13000, 60 months,F,F1,14,major_purchase,CA,2/1/2012,12/15/2019,12/15/2012,60
68533889,73423629,15000, 36 months,D,D1,34,major_purchase,TX,2/1/2012,12/15/2019,12/15/2012,36
68533947,73423691,28000, 36 months,B,B1,54,major_purchase,WA,2/1/2012,12/15/2019,12/15/2012,36
68533959,73423703,20450, 60 months,C,C2,43,major_purchase,VA,2/1/2012,10/15/2019,10/15/2012,60
68533970,73423714,15000, 60 months,C,C3,42,major_purchase,IL,2/1/2012,3/15/2019,3/15/2012,60
68533972,73423717,13900, 60 months,B,B1,54,major_purchase,CA,2/1/2012,3/15/2019,3/15/2012,60
68533991,73423737,20000, 60 months,B,B1,54,major_purchase,MO,2/1/2012,1/9/2019,1/9/2012,60
68534025,73423772,26000, 36 months,A,A3,62,medical,DE,2/1/2012,10/11/2019,10/11/2012,36
68534148,73423896,12000, 36 months,C,C3,42,medical,FL,2/1/2012,10/14/2019,10/14/2012,36
68534162,73423910,10000, 36 months,D,D2,33,medical,FL,2/1/2012,10/14/2019,10/14/2012,36
68534175,73423923,8000, 36 months,B,B4,51,medical,SC,2/1/2012,11/15/2019,11/15/2012,36
68534180,73423928,15000, 36 months,C,C1,44,medical,AZ,2/1/2012,8/15/2019,8/15/2012,36
68534233,73423981,21000, 36 months,B,B2,53,medical,NY,2/1/2012,6/15/2019,6/15/2012,36
68534289,73424038,3325, 36 months,E,E5,10,medical,SC,2/1/2012,1/15/2019,1/15/2012,36
68534347,73424097,8000, 36 months,B,B4,51,medical,CA,2/1/2012,10/12/2019,10/12/2012,36
68534381,73424131,3700, 36 months,A,A2,63,moving,CA,2/1/2012,7/10/2019,7/10/2012,36
68534398,73424150,25000, 36 months,E,E3,22,moving,OR,2/1/2012,6/14/2019,6/14/2012,36
68534401,73424155,28000, 60 months,B,B4,51,moving,MO,2/1/2012,12/15/2019,12/15/2012,60
68534403,73424157,15000, 60 months,C,C2,43,moving,CA,2/1/2012,7/15/2019,7/15/2012,60
68534426,73424183,25075, 60 months,D,D5,30,moving,MI,2/1/2012,8/13/2019,8/13/2012,60
68534511,73424268,8000, 36 months,C,C1,44,moving,MA,2/1/2012,11/12/2019,11/12/2012,36
68534525,73424283,12000, 36 months,D,D2,33,other,IL,2/1/2012,6/13/2019,6/13/2012,36
68534528,73424286,24000, 60 months,B,B5,50,other,MO,2/1/2012,2/10/2019,2/10/2012,60
68534541,73424299,20000, 36 months,E,E4,21,other,CO,2/1/2012,8/12/2019,8/12/2012,36
68534589,73424349,5000, 36 months,C,C2,43,other,OH,2/1/2012,5/12/2019,5/12/2012,36
68534590,73424350,15000, 60 months,D,D4,31,other,PA,2/1/2012,8/13/2019,8/13/2012,60
68534606,73424366,35000, 36 months,C,C1,44,other,NJ,2/1/2012,10/13/2019,10/13/2012,36
68534649,73424410,10000, 36 months,D,D4,31,other,MD,2/1/2012,7/11/2019,7/11/2012,36
68534657,73424418,3500, 36 months,D,D3,32,other,IN,2/1/2012,9/13/2019,9/13/2012,36
68534665,73424426,35000, 36 months,F,F2,13,other,NY,2/1/2012,9/13/2019,9/13/2012,36
68534683,73424444,25000, 36 months,D,D3,32,other,FL,2/1/2012,5/13/2019,5/13/2012,36
68534685,73424446,6400, 36 months,A,A3,62,other,AZ,2/1/2012,9/12/2019,9/12/2012,36
68534701,73424463,14400, 60 months,C,C1,44,other,TX,2/1/2012,12/14/2019,12/14/2012,60
68534703,73424465,9800, 36 months,E,E4,21,other,CA,2/1/2012,12/14/2019,12/14/2012,36
68534712,73424474,15000, 36 months,C,C2,43,other,FL,2/1/2012,11/14/2019,11/14/2012,36
68534713,73424475,16000, 60 months,C,C2,43,other,FL,2/1/2012,10/14/2019,10/14/2012,60
68534721,73424483,20000, 36 months,D,D4,31,other,NJ,2/1/2012,10/14/2019,10/14/2012,36
68534737,73424499,30000, 36 months,D,D5,30,other,HI,2/1/2012,8/14/2019,8/14/2012,36
68534763,73424526,20000, 60 months,C,C2,43,other,NJ,2/1/2012,7/14/2019,7/14/2012,60
68534798,73424562,5000, 36 months,G,G4,1,other,MO,2/1/2012,6/14/2019,6/14/2012,36
68534846,73424611,20000, 36 months,C,C1,44,other,PA,2/1/2012,6/14/2019,6/14/2012,36
68534858,73424624,30000, 60 months,B,B4,51,other,GA,2/1/2012,4/14/2019,4/14/2012,60
68534896,73424664,18000, 36 months,C,C1,44,other,TX,2/1/2012,1/14/2019,1/14/2012,36
68534943,73424711,3975, 36 months,D,D3,32,other,MI,2/1/2012,12/15/2019,12/15/2012,36
68534981,73424749,20000, 60 months,C,C4,41,other,NJ,2/1/2012,12/15/2019,12/15/2012,60
68534994,73424762,16000, 36 months,C,C2,43,other,IL,2/1/2012,12/15/2019,12/15/2012,36
68535053,73424822,10000, 36 months,E,E4,21,other,TX,2/1/2012,11/15/2019,11/15/2012,36
68535058,73424827,10000, 36 months,C,C5,40,other,MD,2/1/2012,10/15/2019,10/15/2012,36
68535080,73424849,20000, 60 months,A,A4,61,other,TX,2/1/2012,9/15/2019,9/15/2012,60
68535085,73424854,5000, 36 months,A,A3,62,other,NJ,2/1/2012,9/15/2019,9/15/2012,36
68535092,73424861,10000, 36 months,A,A1,64,other,MD,2/1/2012,7/15/2019,7/15/2012,36
68535094,73424863,10000, 36 months,C,C5,40,other,GA,2/1/2012,7/15/2019,7/15/2012,36
68535120,73424890,25000, 60 months,B,B4,51,other,TN,2/1/2012,5/15/2019,5/15/2012,60
68535121,73424891,12000, 36 months,A,A3,62,other,LA,2/1/2012,5/15/2019,5/15/2012,36
68535124,73424894,28000, 60 months,A,A4,61,other,PA,2/1/2012,5/12/2019,5/12/2012,60
68535148,73424919,10000, 60 months,D,D2,33,other,AK,2/1/2012,10/12/2019,10/12/2012,60
68535163,73424934,12000, 60 months,B,B3,52,other,NY,2/1/2012,8/13/2019,8/13/2012,60
68535194,73424967,9600, 36 months,D,D4,31,other,OH,2/1/2012,9/13/2019,9/13/2012,36
68535256,73425030,10500, 36 months,D,D2,33,other,WA,2/1/2012,9/13/2019,9/13/2012,36
68535278,73425052,14225, 60 months,D,D3,32,other,NJ,2/1/2012,12/11/2019,12/11/2012,60
68535308,73425084,20000, 36 months,D,D1,34,renewable_energy,NC,2/1/2012,10/14/2019,10/14/2012,36
68535317,73425094,20000, 60 months,D,D3,32,renewable_energy,TX,2/1/2012,8/11/2019,8/11/2012,60
68535349,73425127,25000, 60 months,C,C1,44,small_business,GA,2/1/2012,8/14/2019,8/14/2012,60
68535376,73425154,6000, 36 months,D,D1,34,small_business,FL,2/1/2012,12/15/2019,12/15/2012,36
68535386,73425164,35000, 60 months,C,C5,40,small_business,NY,2/1/2012,11/15/2019,11/15/2012,60
68535392,73425170,15000, 36 months,E,E3,22,small_business,CA,2/1/2012,11/15/2019,11/15/2012,36
68535442,73425220,18000, 36 months,E,E3,22,small_business,IL,2/1/2012,8/15/2019,8/15/2012,36
68535469,73425247,20000, 36 months,A,A2,63,small_business,MI,2/1/2012,9/12/2019,9/12/2012,36
68535477,73425255,18500, 60 months,C,C5,40,small_business,FL,2/1/2012,11/12/2019,11/12/2012,60
68535480,73425258,4000, 36 months,C,C3,42,vacation,CA,2/1/2012,9/12/2019,9/12/2012,36
68535503,73425281,24000, 60 months,B,B5,50,vacation,IN,2/1/2012,8/14/2019,8/14/2012,60
68535514,73425292,12000, 36 months,C,C3,42,vacation,NY,2/1/2012,9/15/2019,9/15/2012,36
68535544,73425322,23525, 60 months,A,A5,60,vacation,WA,2/1/2012,4/15/2019,4/15/2012,60
68535588,73425368,16800, 36 months,B,B5,50,wedding,MD,2/1/2012,11/12/2019,11/12/2012,36
68535589,73425369,10000, 36 months,D,D1,34,wedding,NY,2/1/2012,9/13/2019,9/13/2012,36
68535605,73425385,17000, 36 months,D,D5,30,wedding,CA,2/1/2012,11/11/2019,11/11/2012,36
68535625,73425406,10000, 36 months,C,C3,42,debt_consolidation,CA,3/1/2012,7/15/2019,7/15/2012,36
68535626,73425407,30000, 60 months,B,B1,54,debt_consolidation,WV,3/1/2012,7/15/2019,7/15/2012,60
68535629,73425410,25000, 36 months,B,B4,51,debt_consolidation,OH,3/1/2012,7/15/2019,7/15/2012,36
68535687,73425471,9500, 36 months,E,E5,10,debt_consolidation,NV,3/1/2012,7/15/2019,7/15/2012,36
68535711,73425495,15000, 36 months,A,A5,60,debt_consolidation,OR,3/1/2012,6/15/2019,6/15/2012,36
68535716,73425500,3000, 36 months,C,C3,42,debt_consolidation,CA,3/1/2012,6/15/2019,6/15/2012,36
68535736,73425521,11200, 36 months,B,B3,52,debt_consolidation,PA,3/1/2012,6/15/2019,6/15/2012,36
68535739,73425524,11700, 36 months,C,C4,41,debt_consolidation,TN,3/1/2012,6/15/2019,6/15/2012,36
68535804,73425592,9400, 36 months,C,C5,40,debt_consolidation,TN,3/1/2012,6/15/2019,6/15/2012,36
68535814,73425602,16000, 36 months,C,C5,40,debt_consolidation,OR,3/1/2012,5/15/2019,5/15/2012,36
68535850,73425639,14000, 60 months,D,D1,34,debt_consolidation,TX,3/1/2012,6/15/2019,6/15/2012,60
68535871,73425660,28000, 60 months,A,A5,60,debt_consolidation,FL,3/1/2012,5/15/2019,5/15/2012,60
68535890,73425680,14550, 60 months,A,A4,61,debt_consolidation,NC,3/1/2012,5/15/2019,5/15/2012,60
68535900,73425690,14075, 36 months,A,A1,64,debt_consolidation,GA,3/1/2012,5/15/2019,5/15/2012,36
68535902,73425692,10000, 36 months,B,B5,50,debt_consolidation,NV,3/1/2012,5/15/2019,5/15/2012,36
68535914,73425704,20000, 60 months,B,B2,53,debt_consolidation,NY,3/1/2012,5/15/2019,5/15/2012,60
68535947,73425739,16800, 60 months,B,B2,53,debt_consolidation,NY,3/1/2012,5/15/2019,5/15/2012,60
68535954,73425746,15000, 36 months,B,B2,53,debt_consolidation,CA,3/1/2012,5/15/2019,5/15/2012,36
68535998,73425790,16000, 60 months,C,C3,42,debt_consolidation,NY,3/1/2012,5/15/2019,5/15/2012,60
68536049,73425842,16725, 36 months,B,B3,52,debt_consolidation,TN,3/1/2012,5/15/2019,5/15/2012,36
68536052,73425845,15000, 60 months,C,C5,40,debt_consolidation,TX,3/1/2012,5/15/2019,5/15/2012,60
68536112,73425908,24000, 36 months,A,A5,60,debt_consolidation,TN,3/1/2012,5/15/2019,5/15/2012,36
68536118,73425914,7500, 36 months,C,C2,43,debt_consolidation,WY,3/1/2012,5/15/2019,5/15/2012,36
68536131,73425927,2650, 36 months,B,B3,52,debt_consolidation,PA,3/1/2012,5/15/2019,5/15/2012,36
68536168,73425964,2500, 36 months,C,C3,42,debt_consolidation,CO,3/1/2012,5/15/2019,5/15/2012,36
68536172,73425968,15000, 36 months,C,C2,43,debt_consolidation,MO,3/1/2012,5/15/2019,5/15/2012,36
68536174,73425970,4700, 36 months,D,D1,34,debt_consolidation,WA,3/1/2012,5/15/2019,5/15/2012,36
68536187,73425983,16000, 36 months,D,D5,30,debt_consolidation,NY,3/1/2012,5/15/2019,5/15/2012,36
68536214,73426011,1000, 36 months,B,B5,50,debt_consolidation,MI,3/1/2012,5/15/2019,5/15/2012,36
68536254,73426052,15000, 36 months,D,D2,33,debt_consolidation,NY,3/1/2012,5/15/2019,5/15/2012,36
68536260,73426059,30000, 60 months,C,C3,42,debt_consolidation,TN,3/1/2012,5/15/2019,5/15/2012,60
68536262,73426061,24000, 60 months,C,C2,43,debt_consolidation,NC,3/1/2012,4/15/2019,4/15/2012,60
68536280,73426079,11200, 36 months,B,B4,51,debt_consolidation,MI,3/1/2012,4/15/2019,4/15/2012,36
